541264, 1
nourishing, 5
hopkins, 3
606711, 1
agnosticism, 1
36277, 1
cooks, 5
rungasamy, 3
hereto, 13
323631, 1
leader, 14
299284, 1
548310, 1
madam, 1
sifted, 1
grave, 7
862680, 1
formal, 1
dinshaw, 3
plead, 5
placing, 2
pleas, 2
985423, 1
1049613, 1
930573, 1
pressed, 3
84091, 1
chapati, 2
333125, 1
159023, 1
pondence, 1
cure, 3
104175, 1
299296, 1
590923, 1
760751, 1
361976, 1
everyone, 16
265241, 1
literal, 1
veritable, 4
975958, 1
255763, 1
wonderful, 2
arnold, 2
obstacle, 1
government, 371
814896, 1
preference, 2
herculean, 3
548335, 1
cuss, 2
ventured, 15
narayan, 2
708683, 1
shamshoodeen, 1
187886, 1
ventures, 1
unoccupied, 3
badruddin, 1
fitted, 4
2251, 1
2252, 1
2253, 1
2254, 1
surest, 2
446403, 1
937646, 1
187896, 1
436926, 1
1049647, 1
intrigues, 1
intervene, 3
323673, 1
formed, 18
rawest, 2
722455, 1
231216, 1
africans, 2
371482, 1
exhausted, 3
former, 28
95445, 1
115521, 1
207987, 1
woke, 4
664058, 1
879257, 1
729509, 1
378532, 1
231228, 1
2279, 1
50083, 1
township, 28
shrink, 1
586694, 1
975990, 1
wolf, 2
spelt, 1
2280, 1
concerning, 5
1063426, 1
276605, 1
47654, 1
atmosphere, 1
exiting, 1
growlings, 1
pragji, 2
85980, 1
893024, 1
astonishment, 1
thirdly, 2
913104, 1
cowdung, 1
umbrellas, 1
future, 43
402903, 1
9337, 1
408119, 1
truthfulness, 1
favouritism, 1
937680, 1
436960, 1
1049680, 1
616278, 1
meanest, 1
spend, 28
mahomed, 54
504855, 1
163369, 1
spent, 24
holder, 2
1015632, 1
777341, 1
228816, 1
soever, 1
548395, 1
reactions, 1
446452, 1
learning, 3
shocking, 1
signifies, 1
wood, 14
unwilling, 3
exceptions, 5
wool, 1
699986, 1
1025126, 1
280904, 1
indulging, 1
superfluous, 3
commission, 39
xxii, 1
125059, 1
genial, 1
61440, 1
vigorous, 2
450747, 1
306205, 1
174701, 1
845254, 1
392340, 1
569217, 1
23128, 1
559734, 1
382866, 1
811209, 1
51970, 1
941992, 1
suspending, 1
115590, 1
word, 46
wore, 1
dirty, 7
work, 123
worn, 5
412430, 1
gifted, 1
rations, 1
238334, 1
undivided, 3
61465, 1
vivisection, 4
senior, 1
freely, 22
57194, 1
scotland, 1
276668, 1
person, 47
preeminently, 1
dejected, 1
dependency, 2
958531, 1
constantly, 3
teacher, 7
teaches, 5
290420, 1
811222, 1
1025165, 1
136401, 1
county, 1
permissible, 2
lative, 1
consistent, 2
962810, 1
slaves, 1
968027, 1
decks, 2
depart, 1
290430, 1
228871, 1
310511, 1
280957, 1
immigrant, 9
insects, 1
suppressing, 1
flocking, 1
972309, 1
791161, 1
637141, 1
verify, 1
suppression, 1
399434, 1
tide, 1
788732, 1
392395, 1
733884, 1
minds, 7
tidy, 1
559787, 1
238372, 1
blankets, 2
402993, 1
reproduce, 1
afrikaans, 1
136434, 1
996898, 1
705048, 1
slaughtering, 1
published, 41
shakuntala, 2
894958, 1
174769, 1
tied, 1
rated, 1
297504, 1
ties, 4
mines, 5
rates, 5
310541, 1
suspense, 3
818318, 1
manifested, 1
860916, 1
evoked, 3
quotation, 4
856647, 1
wilson, 3
complainant, 1
persue, 2
969900, 1
4th, 11
569294, 1
lindsay, 1
297522, 1
102407, 1
anopram, 1
78059, 1
419549, 1
958592, 1
hidden, 1
endeavouring, 4
invariable, 1
advisedly, 3
306291, 1
urad, 2
184275, 1
amolakh, 1
invariably, 9
34527, 1
972352, 1
603138, 1
victoria, 7
profound, 1
alexander, 6
870412, 1
thereabouts, 1
297534, 1
businesslike, 1
kuhne, 1
310573, 1
promising, 3
429045, 1
condemn, 5
72865, 1
818343, 1
641476, 1
version, 1
ratio, 2
320063, 1
definite, 5
khota, 1
764210, 1
706926, 1
44020, 1
possess, 23
399495, 1
252187, 1
followed, 8
471657, 1
ablebodied, 1
escape, 7
magician, 1
george, 6
1046055, 1
chinamen, 3
259238, 1
urdu, 3
catholicism, 1
798282, 1
696340, 1
500, 11
503, 1
northern, 2
grammars, 1
215709, 1
conscience, 3
1050335, 1
tumblers, 1
331400, 1
tili, 1
educated, 22
till, 24
effects, 3
cafe, 1
511, 2
808893, 1
knocked, 1
limits, 6
occasion, 21
malaya, 1
according, 61
vindicate, 1
355989, 1
brilliantly, 1
433351, 1
259250, 1
malays, 2
tomorrow, 5
603183, 1
249771, 1
time, 306
pestered, 2
crash, 2
321933, 1
297585, 1
720713, 1
870467, 1
sympathy, 29
521, 2
imitate, 2
sympathized, 1
528, 1
317668, 1
706960, 1
140798, 1
manifestly, 5
584944, 1
sympathizes, 1
614508, 1
urge, 10
nutritious, 3
reopened, 1
79957, 1
irregular, 1
ting, 1
648561, 1
africa, 257
aimed, 4
tins, 1
10016, 1
repeal, 3
535, 2
repeat, 11
1012038, 1
764263, 1
983730, 1
1047922, 1
44070, 1
662328, 1
inspector, 2
822676, 1
exhibited, 2
tion, 2
commerce, 14
seller, 1
churlish, 1
minor, 5
900045, 1
prevent, 30
laymen, 1
594440, 1
1009608, 1
defined, 2
839201, 1
89450, 1
113803, 1
upland, 1
punishment, 12
defines, 1
259284, 1
crave, 10
376811, 1
552, 1
559, 1
225236, 1
encyclopaedia, 2
exercise, 38
993239, 1
indigestion, 1
1002577, 1
662345, 1
171108, 1
881817, 1
488249, 1
161624, 1
907101, 1
prudence, 1
dishes, 15
730232, 1
almanac, 2
327186, 1
147877, 1
560, 3
cake, 8
arabia, 1
arabic, 3
566, 1
567, 1
45931, 1
123300, 1
829744, 1
79998, 1
386314, 1
reduce, 7
parsee, 14
ratri, 1
775619, 1
genius, 1
witness, 45
calf, 1
effectively, 5
573, 1
1009636, 1
lists, 8
call, 24
578, 1
calm, 3
624030, 1
onions, 1
volumes, 4
662361, 1
cursed, 4
secretaries, 3
curses, 2
109566, 1
livelihood, 8
tish, 1
550940, 1
easier, 6
55430, 1
1061720, 1
900089, 1
came, 82
1012080, 1
585, 1
589, 1
gani2, 1
camp, 2
662373, 1
512621, 1
488273, 1
coachman, 1
craze, 1
disgusted, 2
157389, 1
shopkeepers, 7
591, 1
595, 1
objects, 16
1012093, 1
598, 2
1057462, 1
839255, 1
esak, 1
907143, 1
charters, 1
quarrel, 6
406420, 1
minus, 1
945470, 1
enfranchised, 1
animals, 8
342810, 1
492564, 1
662390, 1
113868, 1
887075, 1
hereinbelow, 1
7651, 1
lecturing, 2
1009670, 1
cape, 44
jagjivan, 1
parsis, 3
225297, 1
1057482, 1
993294, 1
hoarded, 2
567507, 1
gnostic, 1
contaminated, 1
284421, 1
304503, 1
454258, 1
miabhai, 1
partaken, 1
criminal, 17
opens, 2
839289, 1
161696, 1
intermediate, 1
635406, 1
card, 1
care, 18
numerical, 2
cars, 4
cart, 4
178226, 1
recourse, 4
911452, 1
21438, 1
ramsay, 4
1078301, 1
sustenance, 1
fumes, 1
swarming, 1
case, 160
cash, 5
portentous, 1
304524, 1
pugilistic, 1
cast, 5
panday, 1
veteran, 1
differences, 2
ruination, 1
560493, 1
indentured, 92
901988, 1
7698, 1
indentures, 10
314012, 1
easily, 29
cato, 1
853069, 1
571811, 1
891393, 1
76303, 1
465600, 1
737376, 1
1023476, 1
785187, 1
236659, 1
dietary, 1
854903, 1
deloosea, 2
314025, 1
1071289, 1
304544, 1
repent, 1
opera, 1
maybe, 1
397726, 1
against, 173
gopee, 3
depriving, 2
1082603, 1
prejudicially, 1
11984, 1
17193, 1
1068850, 1
preparation, 10
watchfulness, 1
cave, 1
683258, 1
cautious, 2
499675, 1
title, 8
922807, 1
571834, 1
natal, 569
250424, 1
475103, 1
911494, 1
artificial, 1
240949, 1
editorship, 2
produced, 12
upper, 6
304565, 1
produces, 1
703344, 1
fasts, 1
529243, 1
748712, 1
footpaths, 2
rag, 1
teemed, 1
970626, 1
tudor, 2
ran, 2
varied, 2
ras, 1
21482, 1
raw, 7
ray, 1
246161, 1
kaffir, 19
varies, 2
acute, 1
144228, 1
854937, 1
314054, 1
councils, 42
judging, 1
182551, 1
rewards, 1
paragraph, 7
928032, 1
fortnight, 9
recommendation, 6
1082630, 1
76344, 1
417838, 1
wasting, 1
mankind, 5
410790, 1
66868, 1
prospects, 2
189600, 1
chinese, 2
celery, 3
578900, 1
578909, 1
28547, 1
awoke, 2
250455, 1
816622, 1
66876, 1
matriculate, 3
adam, 27
voyage, 18
costumes, 3
stupefying, 1
703372, 1
304598, 1
delicately, 1
obliterated, 1
attributes, 1
1044325, 1
601430, 1
796550, 1
records, 20
hearth, 1
suits, 4
816639, 1
hearts, 5
publicity, 2
533551, 1
uncivilized, 2
38041, 1
90127, 1
rea, 1
red, 16
subs, 1
751199, 1
427346, 1
820915, 1
970668, 1
rev, 2
1082664, 1
295843, 1
240991, 1
325405, 1
315921, 1
714701, 1
199115, 1
mercantile, 5
134784, 1
students, 29
212151, 1
such, 491
977719, 1
257527, 1
110211, 1
918592, 1
202677, 1
destined, 1
100734, 1
found, 92
evidently, 13
adds, 3
267014, 1
objected, 5
prithviraj, 1
28587, 1
826147, 1
76392, 1
417884, 1
transfigured, 1
gradually, 9
concerned, 29
aden, 14
ghost, 2
conspiring, 1
192092, 1
sued, 1
261819, 1
581395, 1
1044367, 1
796592, 1
suez, 8
strolls, 1
475180, 1
325439, 1
4021, 1
193935, 1
promulgation, 3
144295, 1
987221, 1
choicest, 2
608524, 1
chancellor, 1
rid, 3
universities, 7
parsnips, 1
head, 20
heap, 1
544912, 1
sheweth, 16
hear, 23
heat, 8
childish, 2
unquestionably, 1
belonged, 1
212191, 1
exhorted, 1
977759, 1
431665, 1
varind, 1
694674, 1
josiah, 2
592733, 1
sudden, 2
219243, 1
670104, 1
441151, 1
608544, 1
32899, 1
canal, 12
materialistic, 1
confusion, 1
820971, 1
mayne, 1
beginners, 1
float, 1
inflicted, 5
189696, 1
618031, 1
generally, 81
87756, 1
suit, 18
165127, 1
forensic, 1
mayor, 5
rly, 1
sobbing, 2
315991, 1
lingers, 1
inherit, 1
1065205, 1
991533, 1
39954, 1
261861, 1
837519, 1
missionary, 1
based, 22
heed, 1
canning, 1
flock, 2
dictionary, 2
unexplained, 1
1010361, 1
209799, 1
830482, 1
manilal, 2
collect, 9
humorous, 3
233034, 1
4084, 1
1065226, 1
interior, 1
fuller, 2
193997, 1
scavenger, 1
438751, 1
pursued, 1
987286, 1
boasts, 2
336818, 1
rod, 1
presumed, 2
107868, 1
platform, 3
row, 1
uncouth, 1
qualification, 24
1055752, 1
612867, 1
getting, 16
products, 2
261898, 1
394118, 1
sums, 5
384636, 1
positively, 4
mitchell, 2
233050, 1
599835, 1
779148, 1
998615, 1
278422, 1
769669, 1
persecuted, 1
667721, 1
1055766, 1
268946, 1
music, 9
wealthiest, 1
witnessed, 1
670167, 1
portuguese, 12
346317, 1
sunk, 1
witnesses, 3
steadfastness, 1
biscuits, 7
inoffensive, 4
basin, 3
404720, 1
basis, 12
544994, 1
1007965, 1
452539, 1
tobacco, 12
additional, 9
49488, 1
starved, 1
841839, 1
outcaste, 5
490863, 1
goddess, 5
starves, 1
885373, 1
inch, 1
college, 4
773955, 1
53763, 1
851322, 1
619936, 1
991590, 1
stuck, 1
131138, 1
dinner1, 1
chock, 4
pursuit, 4
506682, 1
165194, 1
sups, 1
teeth, 10
indo, 3
surmounted, 1
292206, 1
mental, 5
1065276, 1
308013, 1
stude, 1
896703, 1
dinners, 16
enjoyed, 19
studs, 1
study, 33
516174, 1
394152, 1
244401, 1
brings, 11
prejudice, 29
held, 51
459604, 1
63265, 1
ritual, 1
hell, 1
mayors, 1
help, 71
hely, 10
aggregate, 1
prowess, 1
896711, 1
samuel, 2
667765, 1
176529, 1
22nd, 10
575309, 1
sure, 39
unchanged, 1
rub, 2
extend, 6
rue, 1
rug, 1
undaunted, 1
exterior, 1
run, 2
extent, 26
barristers, 18
452573, 1
128723, 1
527500, 1
308035, 1
stuff, 3
kingship, 1
proposers, 1
964613, 1
chitral, 2
engage, 5
returning, 10
15474, 1
1017491, 1
282758, 1
180812, 1
302836, 1
isaac, 1
affect, 19
841881, 1
847095, 1
tendencies, 1
510996, 1
735675, 1
robes, 2
nowhere, 3
approachable, 1
312328, 1
848936, 1
497960, 1
851378, 1
527525, 1
daughters, 5
520486, 1
austere, 1
565855, 1
1080903, 1
394198, 1
daily, 25
convictions, 2
803570, 1
681550, 1
190316, 1
thesouth, 1
128758, 1
garden, 6
expiration, 5
292260, 1
flood, 1
floor, 5
minimize, 1
308072, 1
ismailia, 1
36305, 1
176570, 1
precautions, 2
negotiations, 2
meted, 4
equivalent, 4
poet, 2
styled, 1
meter, 1
misrepresented, 3
message, 5
299319, 1
doctor, 7
presence, 12
herb, 2
herd, 1
here, 191
society, 41
hero, 1
367209, 1
531827, 1
302878, 1
180857, 1
896776, 1
bassa, 3
elections, 8
643252, 1
289849, 1
813084, 1
858450, 1
behind, 3
309922, 1
populated, 2
312362, 1
proprietors, 2
138267, 1
308091, 1
drowned, 1
756514, 1
decide, 11
206157, 1
565893, 1
siege, 1
lethargy, 1
1080940, 1
469160, 1
trappists, 6
688635, 1
establi, 1
691073, 1
streets, 8
541327, 1
wasted, 1
711155, 1
respectability, 1
128796, 1
180877, 1
425630, 1
794857, 1
identical, 1
stanger, 1
1028876, 1
503005, 1
intending, 5
469171, 1
289863, 1
inns, 8
309940, 1
848992, 1
357752, 1
701682, 1
527588, 1
humanity, 9
vexatious, 1
position, 101
299355, 1
dairy, 1
469184, 1
463979, 1
justice, 101
187936, 1
uncongenial, 1
537078, 1
40629, 1
36351, 1
commercial, 9
824435, 1
1080974, 1
381004, 1
telegrams, 7
309961, 1
flour, 15
930655, 1
clients, 1
1052139, 1
faculty, 3
myself, 45
poke, 2
333207, 1
chops, 1
compunction, 1
dislodging, 1
104258, 1
872256, 1
receptacle, 1
187952, 1
useful, 30
charter, 6
756560, 1
flowing, 4
210471, 1
culminated, 1
shabby, 1
poll, 14
869828, 1
692959, 1
50130, 1
142599, 1
murmurs, 1
condemnatory, 1
justify, 6
bound, 27
averment, 1
425687, 1
pomp, 1
telegraph, 8
872270, 1
bespattered, 1
inst, 1
221803, 1
760858, 1
mosques, 1
oblivion, 1
1049728, 1
664126, 1
255866, 1
chose, 1
bench, 3
horseshoe, 5
words, 61
552708, 1
149655, 1
152090, 1
ranchhoddas, 1
legislators, 7
into, 180
kerosene, 1
596240, 1
197467, 1
khichadi, 1
217547, 1
redirected, 2
pitts, 1
1052174, 1
plight, 2
alphabet, 1
ragged, 1
poor, 70
698191, 1
548444, 1
2358, 1
371578, 1
justly, 6
assistance, 4
spinach, 3
stoppage, 1
766084, 1
40684, 1
baptist, 1
clearing, 2
879342, 1
napoleon, 2
altar, 1
positive, 3
stopped, 7
commendable, 1
precincts, 2
seventeen, 1
ramasammy, 1
extracted, 2
760884, 1
985566, 1
606861, 1
494329, 1
265374, 1
precarious, 3
153950, 1
appeals, 1
159161, 1
burglars, 1
456003, 1
760892, 1
1004393, 1
reverse, 4
fortification, 1
sciences, 1
163442, 1
vegetarians, 60
pork, 1
388128, 1
conceive, 2
port, 20
323794, 1
381083, 1
231332, 1
attained, 8
revelations, 2
845311, 1
995064, 1
265396, 1
reverts, 1
pose, 1
mian, 2
post, 17
1015726, 1
630122, 1
722588, 1
cowardice, 1
221865, 1
620646, 1
484870, 1
block, 2
taunted, 1
honorary, 6
solicited, 1
alter, 7
pots, 2
1073022, 1
1063540, 1
450824, 1
contend, 5
95585, 1
1049794, 1
content, 12
664192, 1
serious, 24
23203, 1
392427, 1
903740, 1
works, 252
61535, 1
pour, 2
951557, 1
286213, 1
228928, 1
276734, 1
1063556, 1
995096, 1
magazine, 1
purana, 1
transship, 2
barbarous, 7
733926, 1
dealers, 2
world, 46
13733, 1
requisite, 3
71027, 1
sieve, 3
mangoes, 2
9462, 1
arthur, 2
446572, 1
pydhuni, 1
presents, 5
nervous, 5
inflict, 5
victim, 1
proclaimed, 2
safe, 10
739144, 1
preston, 1
displaced, 1
412522, 1
781741, 1
appears, 13
238424, 1
729668, 1
552793, 1
57284, 1
835884, 1
344644, 1
mauritius, 6
514472, 1
242703, 1
sanctioning, 1
sage, 2
504996, 1
patriotic, 2
238435, 1
961068, 1
456074, 1
realized, 6
monkey, 1
gazettes, 1
bananas, 2
559854, 1
392469, 1
perpetual, 10
290529, 1
286251, 1
136501, 1
benny, 1
secretary, 86
regiment, 1
1063599, 1
expectations, 4
125198, 1
contest, 1
heredity, 1
purpose, 34
said, 252
summary, 4
grumbling, 1
228970, 1
408288, 1
583106, 1
barbaric, 7
elders, 2
disfranchisement, 13
consequence, 3
569350, 1
farming, 6
ahead, 1
dutchman, 1
constant, 6
accustomed, 6
290546, 1
238469, 1
punished, 2
856718, 1
996984, 1
286278, 1
uncovered, 1
306354, 1
eldest, 2
72916, 1
651005, 1
242742, 1
sake, 24
913299, 1
imperfect, 4
worry, 1
627774, 1
184341, 1
174866, 1
972426, 1
flower, 2
victor, 2
569375, 1
23282, 1
818401, 1
78136, 1
sale, 20
worse, 15
salt, 10
manufacturers, 2
worst, 6
801882, 1
460394, 1
patrika, 1
286296, 1
greater, 29
measured, 3
disraeli, 1
354183, 1
measures, 20
1046107, 1
maharani, 1
1084430, 1
297612, 1
mild, 2
mile, 2
same, 217
422075, 1
milk, 57
mill, 5
worth, 38
solicitor, 2
essays, 1
samy, 1
685084, 1
mealies, 1
multitude, 2
goodwill, 1
office, 54
5th, 6
419640, 1
968175, 1
sang, 2
242777, 1
1074966, 1
mooted, 3
583154, 1
himalayas, 1
dissuaded, 2
chiefs, 1
481210, 1
573678, 1
blood, 14
mind, 58
mine, 11
vessels, 2
raspberries, 1
686930, 1
recommends, 1
chairman, 18
excellency, 83
costume, 3
754822, 1
expenditure, 7
quoque, 1
259316, 1
taken, 86
82449, 1
assistants, 7
822716, 1
takes, 28
dealer, 1
252276, 1
788882, 1
kennington, 1
vessel, 3
socially, 2
818448, 1
holding, 6
457995, 1
seeley, 1
ambiguous, 3
924662, 1
204474, 1
goldsmiths, 2
972477, 1
1036666, 1
471756, 1
labours, 2
696434, 1
fatal, 1
semitic, 1
chartered, 9
sentiments, 7
reminded, 4
34657, 1
cosideration, 1
reminder, 1
102544, 1
297663, 1
150350, 1
641593, 1
600, 1
results, 17
609, 1
persuade, 7
44143, 1
residuaries, 8
used, 94
staff, 1
uses, 7
249861, 1
331503, 1
870554, 1
150363, 1
866282, 1
616, 2
140888, 1
thereby, 19
corrected, 1
earnestness, 1
1050441, 1
greatly, 8
89520, 1
979540, 1
662407, 1
488307, 1
stage, 18
658131, 1
noble, 4
603281, 1
478825, 1
creamy, 2
obviously, 6
miss, 8
629, 1
incapable, 1
983821, 1
blossoms, 1
hotelkeeper, 1
99013, 1
kashidas, 3
bhangi, 1
1040979, 1
relatives, 3
ironing, 1
dubbed, 1
297694, 1
10117, 1
certify, 3
93810, 1
215839, 1
662424, 1
34694, 1
inkstands, 1
stain, 1
423997, 1
556210, 1
ancestors, 2
berries, 1
save, 17
resorting, 3
satisfy, 6
642, 1
1009709, 1
989050, 1
persuading, 1
postal, 1
662436, 1
433484, 1
abstainers, 1
109636, 1
648686, 1
501373, 1
blows, 1
650, 1
653, 3
countenance, 5
983850, 1
113913, 1
119121, 1
662448, 1
bhanji, 1
stake, 7
147970, 1
726060, 1
marston, 2
775707, 1
1019208, 1
546755, 1
662, 1
666, 2
993340, 1
614641, 1
273153, 1
99056, 1
492629, 1
kaleidoscopic, 1
expedient, 2
662459, 1
stale, 1
341045, 1
hajee, 33
agreed, 12
indispensableness, 1
386418, 1
parted, 1
1061811, 1
594572, 1
says, 125
195796, 1
1057542, 1
1002690, 1
isolation, 1
123419, 1
whisky, 4
119147, 1
accuracy, 1
improbable, 1
stamp, 2
misconception, 1
chaturbhai, 1
7726, 1
680, 1
55539, 1
therein, 11
straightforward, 2
263692, 1
662472, 1
stand, 19
correctly, 3
create, 11
17219, 1
331588, 1
return, 103
collegiate, 1
years, 149
692, 1
1009754, 1
handicapped, 1
444841, 1
624155, 1
leeks, 1
215896, 1
123432, 1
839353, 1
99089, 1
911510, 1
portsmouth, 1
386446, 1
730376, 1
7744, 1
actions, 6
945571, 1
outvote, 1
askews, 1
93886, 1
492663, 1
industrious, 9
meagre, 2
376970, 1
284512, 1
hurting, 2
offspring, 1
168825, 1
119189, 1
508481, 1
17240, 1
discount, 3
161787, 1
727956, 1
outside, 33
brahmins, 9
salaaming, 2
454358, 1
898507, 1
178310, 1
slightest, 12
museum, 2
171276, 1
springs, 1
funds, 9
starr, 1
stars, 3
start, 8
1019271, 1
khajamiyan, 1
891476, 1
966404, 1
21538, 1
1033036, 1
rights, 68
repay, 1
406564, 1
65077, 1
805345, 1
thereof, 16
1067094, 1
499740, 1
thereon, 5
703406, 1
partly, 12
577114, 1
quarrels, 1
resorted, 6
debauchery, 1
fatuity, 1
guide, 34
348165, 1
921046, 1
degrading, 9
state, 183
390768, 1
cultured, 1
907294, 1
ventilate, 1
7799, 1
things, 88
182613, 1
liberals, 2
168860, 1
relegate, 2
17285, 1
urging, 1
thereupon, 6
dungeon, 2
970701, 1
397823, 1
contradicted, 3
342979, 1
vomiting, 1
66931, 1
911588, 1
board, 39
645029, 1
beaming, 1
144307, 1
304652, 1
703431, 1
567662, 1
holds, 2
76429, 1
produce, 25
debarred, 2
voraji, 2
748816, 1
980208, 1
sad, 9
28625, 1
1034917, 1
168893, 1
holes, 1
sat, 3
saw, 69
allowances, 1
say, 185
246266, 1
boats, 8
314155, 1
devoid, 2
thinks, 14
thereto, 2
928130, 1
922929, 1
80710, 1
352487, 1
touched, 4
178388, 1
397854, 1
touches, 1
21597, 1
295917, 1
semolina, 1
madness, 2
premises, 3
703463, 1
519884, 1
260036, 1
prosecute, 1
preponderates, 1
796645, 1
966470, 1
asiatics, 35
250559, 1
420385, 1
sorry, 23
1068992, 1
leander, 1
369022, 1
144349, 1
304691, 1
chapel, 1
instances, 23
centuries, 7
31095, 1
necessities, 2
106022, 1
100816, 1
295933, 1
compromised, 1
635590, 1
freight, 1
stipulated, 1
90220, 1
shatter, 1
sea, 34
sec, 4
see, 139
remembered, 8
397881, 1
28666, 1
seq, 1
set, 46
sorts, 6
sex, 1
475259, 1
guilt, 2
373315, 1
toilers, 1
38155, 1
970779, 1
1034968, 1
106041, 1
363843, 1
134895, 1
nobleman, 1
932456, 1
august, 81
202784, 1
accurate, 4
646931, 1
724300, 1
divisions, 6
592801, 1
1010404, 1
199233, 1
reply, 38
hillier, 1
encouraging, 4
42444, 1
987317, 1
testify, 2
608614, 1
581492, 1
840006, 1
she, 64
parmanandbhai, 4
110336, 1
427479, 1
shy, 2
competitor, 1
antipathies, 1
resolution, 21
rending, 1
714831, 1
588542, 1
97306, 1
hellenic, 1
deficient, 4
267135, 1
611062, 1
sic, 3
trespassed, 1
contemptuously, 4
80786, 1
601589, 1
sin, 2
sir, 143
sit, 24
694760, 1
six, 44
325544, 1
gladstones, 1
199256, 1
inadequacy, 1
189771, 1
traceable, 6
complacency, 1
regrets, 1
priests, 3
660714, 1
87835, 1
wrought, 1
90274, 1
prophecies, 1
howard, 2
646965, 1
advertisements, 1
lump, 1
studying, 4
724334, 1
874087, 1
943807, 1
762660, 1
219343, 1
271423, 1
infraction, 1
670205, 1
32991, 1
minute, 1
1044495, 1
107927, 1
826280, 1
sky, 5
59005, 1
4154, 1
harrison, 1
42483, 1
kesuda, 1
sjambok, 1
496114, 1
438828, 1
660733, 1
441269, 1
affecting, 16
insincere, 1
554523, 1
preliminaries, 2
100899, 1
camroodeen, 11
devote, 7
misunderstood, 5
everything, 26
anstey, 1
partners, 1
830577, 1
affection, 1
repre, 1
325585, 1
judicature, 3
recognize, 9
59026, 1
223642, 1
939560, 1
paralysis, 2
1006196, 1
asansol, 1
97353, 1
301016, 1
finite, 1
clergyman, 3
670239, 1
660750, 1
infancy, 1
obtaining, 3
undoubted, 3
656481, 1
second, 109
943848, 1
448331, 1
negroes, 1
interests, 29
voiced, 1
987387, 1
660768, 1
complete, 7
165251, 1
horror, 1
son, 21
sow, 1
examine, 7
calamity, 2
lawyers, 3
4197, 1
271470, 1
598099, 1
1055859, 1
replied, 12
301036, 1
840087, 1
replies, 1
subscribed, 9
muthu, 1
915016, 1
bathe, 4
384735, 1
ubiquitous, 1
magistrates, 4
baths, 19
953342, 1
aboriginal, 4
spy, 1
feelings, 15
surrendered, 1
949074, 1
declared, 8
452629, 1
121734, 1
885461, 1
intention, 22
15523, 1
disclose, 2
282805, 1
404828, 1
pleasing, 2
233163, 1
commonest, 2
59066, 1
retain, 3
vishvanath, 1
622462, 1
847142, 1
approve, 6
equity, 11
design, 1
membership, 7
clergymen, 1
745201, 1
486692, 1
1031302, 1
aspire, 1
905551, 1
sri, 1
decision, 25
564069, 1
288020, 1
629511, 1
612997, 1
176609, 1
837674, 1
438898, 1
possibility, 3
surgeon, 1
336959, 1
292303, 1
inability, 5
forgetting, 1
233180, 1
honestly, 3
131242, 1
667851, 1
25030, 1
1021846, 1
pietermaritzburg, 13
sympathetically, 2
golden, 2
803639, 1
sometimes, 23
1065384, 1
59099, 1
622492, 1
harmony, 4
dissent, 1
530037, 1
zululand, 42
301088, 1
575407, 1
onion, 1
animal, 9
sub, 3
hunting, 1
292320, 1
sum, 25
sun, 11
biscuit, 1
15569, 1
kneaded, 1
462154, 1
312402, 1
527600, 1
302927, 1
308135, 1
earthen, 1
847184, 1
350738, 1
punishable, 1
resulting, 1
516290, 1
244522, 1
himself, 59
1017593, 1
libraries, 7
206203, 1
walter, 14
ireland, 1
254019, 1
633830, 1
691120, 1
998784, 1
filled, 4
amiss, 2
128840, 1
841992, 1
346487, 1
74717, 1
793078, 1
289912, 1
pariahs, 2
783597, 1
639058, 1
312430, 1
404896, 1
abstracts, 1
needed, 8
527633, 1
exert, 2
896855, 1
23rd, 8
obsolete, 2
sewing, 1
decisive, 3
288090, 1
312446, 1
677390, 1
128863, 1
186154, 1
36405, 1
incoming, 1
299410, 1
resigned, 2
643349, 1
inadequate, 2
retard, 5
leadership, 1
santhals, 1
cultivated, 3
176686, 1
605026, 1
vijaya, 1
persons, 92
319503, 1
688728, 1
292388, 1
459774, 1
sanction, 25
128883, 1
1042710, 1
carpenters, 1
350792, 1
classifie, 1
appoint, 6
feature, 2
974258, 1
244581, 1
search, 3
service, 45
858560, 1
639099, 1
doled, 1
carriage, 72
681694, 1
531949, 1
suspicious, 1
896891, 1
186189, 1
desire, 17
imagine, 3
26953, 1
bitterness, 1
overcame, 1
718302, 1
868055, 1
horseback, 1
rocks, 1
until, 18
930730, 1
360295, 1
527682, 1
834003, 1
425749, 1
254085, 1
329019, 1
469286, 1
862855, 1
crushed, 1
190473, 1
312496, 1
766128, 1
701792, 1
crushes, 1
527693, 1
605068, 1
infants, 1
299460, 1
149716, 1
381109, 1
2401, 1
760926, 1
1052231, 1
prevailed, 3
defendant, 6
1038483, 1
living, 63
abbreviations, 1
lengthy, 1
299474, 1
dharma, 1
inmates, 1
770419, 1
kindred, 5
985619, 1
glances, 1
36472, 1
834033, 1
aptitude, 1
abodes, 1
vegetarianism, 52
impertinence, 1
210588, 1
irrespective, 3
104373, 1
quashed, 1
862897, 1
shrouded, 1
advocated, 1
95610, 1
760956, 1
50249, 1
almsgiving, 2
756682, 1
advocates, 7
order, 84
labourer, 11
163500, 1
lace, 1
lack, 1
pilotship, 1
debarr, 1
221915, 1
suleiman, 3
estcourt, 1
persistence, 1
proceedings, 5
landowners, 2
255973, 1
879439, 1
548547, 1
lady, 11
2457, 1
capacity, 10
217651, 1
586872, 1
760976, 1
often, 60
